full_event_name,count
Microsoft.Windows.Graphics.D3D12WARP.DeviceFirstJit,511
Microsoft.Windows.Graphics.D3D12WARP.DeviceStatus,453
Microsoft.Windows.Graphics.D3D12WARP.TelemetryThrottled,1
Microsoft.Windows.Graphics.D3D9.CreateDevice,50
Microsoft.Windows.Graphics.D3D9.PresentWithDirtyRegion,12
Microsoft.Windows.Graphics.D3D9.PresentWithHwndOverride,25
Microsoft.Windows.Graphics.D3D9.PresentWithScrOrDestRect,21
Microsoft.Windows.Graphics.D3D9.ResetSwapChain,167
Microsoft.Windows.Graphics.D3D9.SwapChainStatus,161
Microsoft.Windows.Graphics.DXGI.CreateSwapChain,1148
Microsoft.Windows.Graphics.DXGI.DeviceRemovalSupport,174
Microsoft.Windows.Graphics.DXGI.GpuPreferenceInfo,203
Microsoft.Windows.Graphics.DXGI.ResizeBuffers,705
Microsoft.Windows.Graphics.DXGI.SetFullscreenState,19
Microsoft.Windows.Graphics.DXGI.SwapChainStatus,962
Microsoft.Windows.Graphics.DXGI.SwapchainSetMaximumFrameLatency,28
Microsoft.Windows.Graphics.DXGI.TelemetryThrottled,22
Microsoft.Windows.Graphics.DirectWrite.DWriteFontCacheLogGlyphRunFont,286
Microsoft.Windows.Graphics.DirectWrite.DWriteFontCacheServerError,20
Microsoft.Windows.Graphics.DirectWrite.DWriteMissingFont,1193
Microsoft.Windows.Graphics.DirectWrite.DWriteNewFonts,112
Microsoft.Windows.Graphics.DirectWrite.FontStreamingServerSide,1
Microsoft.Windows.Graphics.DirectXDatabaseHelper.DirectXDatabaseConfigAccessError,1
Microsoft.Windows.Graphics.DirectXDatabaseUpdater.CreateDbDownloadJobActivity,2
Microsoft.Windows.Graphics.DirectXDatabaseUpdater.DbDownloadCallbackActivity,2
Microsoft.Windows.Graphics.DirectXDatabaseUpdater.DxDbHealthHeartbeat,4
Microsoft.Windows.Graphics.DirectXDatabaseUpdater.GetSettingsPayloadActivity,2
Microsoft.Windows.Graphics.DirectXDatabaseUpdater.UninstallDxDbFOD,2
Microsoft.Windows.Graphics.DirectXDatabaseUpdater.WriteLastRunData,4
Microsoft.Windows.Graphics.Display.AggIoDeviceControl,355
Microsoft.Windows.Graphics.Display.AggMonitorDimStateRequest,2
Microsoft.Windows.Graphics.Display.AggSetBrightness,1
Microsoft.Windows.Graphics.Display.AggSetMonitorsDimState,135
Microsoft.Windows.Graphics.Display.DisplayEnhancementService.ChromaticityHistogram,2
Microsoft.Windows.Graphics.Display.DisplayEnhancementService.DidInitialBrightnessGetSet,1
Microsoft.Windows.Graphics.Display.DisplayEnhancementService.DisplayCapabilityEvent,1
Microsoft.Windows.Graphics.Display.DisplayEnhancementService.IlluminanceLuxHistogram,2
Microsoft.Windows.Graphics.Display.DisplayEnhancementService.OEMSettingsEvent,116
Microsoft.Windows.Graphics.Display.DisplayScenarioRestoreV3,17
Microsoft.Windows.Graphics.Display.DisplayScenarioSetMonitorPowerStage,380
Microsoft.Windows.Graphics.Display.DisplayScenarioV3,56
Microsoft.Windows.Graphics.Display.MonitorBrightnessInitialized,1
Microsoft.Windows.Graphics.Display.MonitorCapabilities,18
Microsoft.Windows.Graphics.Display.MonitorInitBrightness,1
Microsoft.Windows.Graphics.Display.MonitorOnOff,87
Microsoft.Windows.Graphics.Display.OPMContextCreate,1
Microsoft.Windows.Graphics.Display.OPMSetLevel,1
Microsoft.Windows.Graphics.DisplayBroker.Aggregate.DisplayManagerAcquireTarget,5
Microsoft.Windows.Graphics.DxgDiagnostics.LINK_TRAINING,64
Microsoft.Windows.Graphics.DxgDiagnostics.RapidHpdTrigger,76
Microsoft.Windows.Graphics.DxgDiagnostics.SET_VIDPN_SOURCE_VISIBILITY,69
Microsoft.Windows.Graphics.IddCx.AdapterStart,16
Microsoft.Windows.Graphics.IddCx.DisplayConfigUpdateAg,7
Microsoft.Windows.Graphics.IddCx.MonitorActivityAg,32
Microsoft.Windows.Graphics.IddCx.MonitorConnect,16
Microsoft.Windows.Graphics.IddCx.MonitorFirstFrameTransmitted,1
Microsoft.Windows.Graphics.IddCx.MonitorFirstPathActive,16
Microsoft.Windows.Graphics.WindowsColorSystem.InternalSetDeviceTemperatureAggregated,16
Microsoft.Windows.GroupPolicy.CSEs.CSEReport,19
Microsoft.Windows.HVSI.AppPublicUtils.IsWdagContainerCheckActivity,216
Microsoft.Windows.HVSI.AuditSettings.GetAuditSettingsActivityEnd,15
Microsoft.Windows.HVSI.AuditSettings.GetAuditSettingsActivityStart,15
Microsoft.Windows.HVSI.ContainerService.AddPersistenceVhdBegin,15
Microsoft.Windows.HVSI.ContainerService.AddPersistenceVhdEnd,15
Microsoft.Windows.HVSI.ContainerService.AddPersistenceVhdInternalBegin,15
Microsoft.Windows.HVSI.ContainerService.AddPersistenceVhdInternalEnd,15
Microsoft.Windows.HVSI.ContainerService.CmsCreateContainerBegin,15
Microsoft.Windows.HVSI.ContainerService.CmsCreateContainerEnd,15
Microsoft.Windows.HVSI.ContainerService.CmsStartActivityBegin,15
Microsoft.Windows.HVSI.ContainerService.CmsStartActivityEnd,15
Microsoft.Windows.HVSI.ContainerService.CmsStopActivityBegin,15
Microsoft.Windows.HVSI.ContainerService.CmsStopActivityEnd,15
Microsoft.Windows.HVSI.ContainerService.CreateBaseImageBegin,19
Microsoft.Windows.HVSI.ContainerService.CreateBaseImageEnd,19
Microsoft.Windows.HVSI.ContainerService.CreateContainer,15
Microsoft.Windows.HVSI.ContainerService.CreateInstance,4
Microsoft.Windows.HVSI.ContainerService.CreateProcessBegin,300
Microsoft.Windows.HVSI.ContainerService.CreateProcessEnd,300
Microsoft.Windows.HVSI.ContainerService.CreateVMBegin,15
Microsoft.Windows.HVSI.ContainerService.CreateVMEnd,15
Microsoft.Windows.HVSI.ContainerService.DeleteVMBegin,12
Microsoft.Windows.HVSI.ContainerService.DeleteVMEnd,9
Microsoft.Windows.HVSI.ContainerService.Failure,108
Microsoft.Windows.HVSI.ContainerService.FeaturePolicy,8
Microsoft.Windows.HVSI.ContainerService.GetComputeSystemPropertiesBegin,45
Microsoft.Windows.HVSI.ContainerService.GetComputeSystemPropertiesEnd,45
Microsoft.Windows.HVSI.ContainerService.LogContainerMemStatsBegin,45
Microsoft.Windows.HVSI.ContainerService.LogContainerMemStatsEnd,45
Microsoft.Windows.HVSI.ContainerService.LogOffEventBegin,16
Microsoft.Windows.HVSI.ContainerService.LogOffEventEnd,13
Microsoft.Windows.HVSI.ContainerService.LogVmMemInstance,45
Microsoft.Windows.HVSI.ContainerService.LogVmwpInstance,45
Microsoft.Windows.HVSI.ContainerService.LogonEventBegin,15
Microsoft.Windows.HVSI.ContainerService.LogonEventEnd,15
Microsoft.Windows.HVSI.ContainerService.PostContainerCreationSetupBegin,15
Microsoft.Windows.HVSI.ContainerService.PostContainerCreationSetupEnd,15
Microsoft.Windows.HVSI.ContainerService.ResetPersistentDataBegin,9
Microsoft.Windows.HVSI.ContainerService.ResetPersistentDataEnd,9
Microsoft.Windows.HVSI.ContainerService.SettingsWorkerExit,9
Microsoft.Windows.HVSI.ContainerService.SetupContainerBegin,15
Microsoft.Windows.HVSI.ContainerService.SetupContainerEnd,15
Microsoft.Windows.HVSI.ContainerService.StartContainerBegin,15
Microsoft.Windows.HVSI.ContainerService.StartContainerEnd,15
Microsoft.Windows.HVSI.ContainerService.StartSettingsWorkerBegin,15
Microsoft.Windows.HVSI.ContainerService.StartSettingsWorkerEnd,15
Microsoft.Windows.HVSI.ContainerService.StopContainerBegin,15
Microsoft.Windows.HVSI.ContainerService.StopContainerEnd,15
Microsoft.Windows.HVSI.ContainerService.TerminateComputeSystemBegin,12
Microsoft.Windows.HVSI.ContainerService.TerminateComputeSystemEnd,9
Microsoft.Windows.HVSI.Manager.CanSuspend,30
Microsoft.Windows.HVSI.Manager.ContainerStarted,15
Microsoft.Windows.HVSI.Manager.EmptyQueue,15
Microsoft.Windows.HVSI.Manager.EndSession,12
Microsoft.Windows.HVSI.Manager.Failure,245
Microsoft.Windows.HVSI.Manager.FastSuspendAsyncBegin,29
Microsoft.Windows.HVSI.Manager.FastSuspendAsyncEnd,29
Microsoft.Windows.HVSI.Manager.HvsiIsDnsResolutionAllowedCallback,32
Microsoft.Windows.HVSI.Manager.HvsiRdpClientCreateWindowDone,15
Microsoft.Windows.HVSI.Manager.HvsiRdpClientStartupDone,15
Microsoft.Windows.HVSI.Manager.HvsiRdpClientStartupPreMessageLoop,15
Microsoft.Windows.HVSI.Manager.HvsiRdpClientStartupRunRdpSession,15
Microsoft.Windows.HVSI.Manager.HvsiRpcdContainerId,15
Microsoft.Windows.HVSI.Manager.LogonError,15
Microsoft.Windows.HVSI.Manager.NamedPipeConnect,15
Microsoft.Windows.HVSI.Manager.NotifyOperationalStatus,89
Microsoft.Windows.HVSI.Manager.Policies,45
Microsoft.Windows.HVSI.Manager.PoliciesLoaded,45
Microsoft.Windows.HVSI.Manager.Prepare,15
Microsoft.Windows.HVSI.Manager.ProcessDocumentsBegin,15
Microsoft.Windows.HVSI.Manager.ProcessDocumentsEnd,15
Microsoft.Windows.HVSI.Manager.ProcessLaunchHvsiRDPClientStartup,15
Microsoft.Windows.HVSI.Manager.ProcessLaunchHvsiRpcdStartup,15
Microsoft.Windows.HVSI.Manager.ProcessLaunchSequenceEnd,30
Microsoft.Windows.HVSI.Manager.ProcessLaunchSequenceStart,30
Microsoft.Windows.HVSI.Manager.ReportRdpEvent,122
Microsoft.Windows.HVSI.Manager.ReportRdpEventUI,122
Microsoft.Windows.HVSI.Manager.SetRdpSessionGuid,15
Microsoft.Windows.HVSI.Manager.SetupConnectionPolicies,15
Microsoft.Windows.HVSI.Manager.ShutdownPending,12
Microsoft.Windows.HVSI.Manager.StartAsyncBegin,15
Microsoft.Windows.HVSI.Manager.StartAsyncEnd,15
Microsoft.Windows.HVSI.Manager.StartRdpUI,15
Microsoft.Windows.HVSI.Manager.StartRemoteSessionRdpClientBegin,15
Microsoft.Windows.HVSI.Manager.StartRemoteSessionRdpClientEnd,15
Microsoft.Windows.HVSI.Manager.TerminationStatus,11
Microsoft.Windows.HVSI.Manager.UserLogonTasks,30
Microsoft.Windows.HVSI.RDP.CopyPasteFormatId,348
Microsoft.Windows.HVSI.Settings.ApplyContainerCursorSettings,30
Microsoft.Windows.HVSI.Settings.ApplyCustomDllDataBegin,30
Microsoft.Windows.HVSI.Settings.ApplyCustomDllDataEnd,30
Microsoft.Windows.HVSI.Settings.ApplyPersistenceValidationSettingsActivityEnd,15
Microsoft.Windows.HVSI.Settings.ApplyPersistenceValidationSettingsActivityStart,15
Microsoft.Windows.HVSI.Settings.ApplyShellUserSettings,30
Microsoft.Windows.HVSI.Settings.ApplyWnfGeoSettings,30
Microsoft.Windows.HVSI.Settings.ApplyWnfLocaleSettings,30
Microsoft.Windows.HVSI.Settings.ApplyWnfTimezoneSettings,30
Microsoft.Windows.HVSI.Settings.ApplyWnfUiLangSettings,30
Microsoft.Windows.HVSI.Settings.ExecuteProvider,60
Microsoft.Windows.HVSI.Settings.Failure,65
Microsoft.Windows.HVSI.Settings.GatherSettings,344
Microsoft.Windows.HVSI.Settings.ProviderInitComplete,30
Microsoft.Windows.HVSI.Settings.SendSettings,114
Microsoft.Windows.HVSI.Settings.SpawnChildWorker,120
Microsoft.Windows.HVSI.Settings.StartChildApply,120
Microsoft.Windows.HVSI.Settings.StartWorkerProcess,135
Microsoft.Windows.HVSI.Settings.SubProviderResult,222
Microsoft.Windows.HVSI.Settings.TimeStampFromContainer,15
Microsoft.Windows.HVSI.Settings.TimeStampFromHost,15
Microsoft.Windows.HVSI.Settings.WnfUILangPending,15
Microsoft.Windows.HVSI.Settings.WnfUILangResult,14
Microsoft.Windows.HangReporting.AppHangEvent,3
Microsoft.Windows.Health.TestInProduction.AggregateMetrics,16
Microsoft.Windows.Health.TestInProduction.TestResult,24
Microsoft.Windows.Holographic.Coordinator.EnabledBehaviors,18
Microsoft.Windows.Holographic.Coordinator.RaiseStatusChanged,18
Microsoft.Windows.Holographic.Coordinator.SystemStateUpdated,36
Microsoft.Windows.Holographic.Coordinator.SystemStateUpdated2,36
Microsoft.Windows.Holographic.HolographicLoader.Stop,2
Microsoft.Windows.Holographic.VirtualMonitorPool.ActivityError,2
Microsoft.Windows.Holographic.VirtualMonitorPool.ClearAsync,4
Microsoft.Windows.HostActivityManager.Host_MissedTerminateNotification,2
Microsoft.Windows.HostActivityManager.Host_QuiesceSummary,1118
Microsoft.Windows.HostActivityManager.Host_RegisterProcess,926
Microsoft.Windows.HostActivityManager.Host_TerminateRequest,702
Microsoft.Windows.HostActivityManager.Host_Terminated,862
Microsoft.Windows.Hvsi.Filter.IPTrustedAggregate,82
Microsoft.Windows.Hyper-V.VmSwitch.ExtDefaultNicConnect,4
Microsoft.Windows.Hyper-V.VmSwitch.MiniportNicConnect,118
Microsoft.Windows.Hyper-V.VmSwitch.NicChannelAllocate,449
Microsoft.Windows.Hyper-V.VmSwitch.NicConnectError,1
Microsoft.Windows.Hyper-V.VmSwitch.NicDisconnect,213
Microsoft.Windows.Hyper-V.VmSwitch.SwitchCreate,4
Microsoft.Windows.Hyper-V.VmSwitch.SwitchDelete,4
Microsoft.Windows.Hyper-V.VmSwitch.VirtualMachineNicConnect,115
Microsoft.Windows.Hyper.V.NetMgmt.NetMgmt::CreateInternalEthernetAdapterLW,73
Microsoft.Windows.Hyper.V.NetMgmt.NetMgmt::CreateVirtualSwitch,4
Microsoft.Windows.Hyper.V.VmsIf.VmsIfNicInitializeMiniportLW,73
Microsoft.Windows.Hyper.V.VmsIf.VmsIfSwitchCreate,4
Microsoft.Windows.HyperV.Compute.ComputeSystem_ConfigureGpu,2
Microsoft.Windows.HyperV.Compute.ComputeSystem_EnumerateGpu,2
Microsoft.Windows.HyperV.Compute.HcsRpc_ComputeSystemNotification,447
Microsoft.Windows.HyperV.Compute.HcsRpc_CreateProcess_End,347
Microsoft.Windows.HyperV.Compute.HcsRpc_CreateProcess_Start,347
Microsoft.Windows.HyperV.Compute.HcsRpc_CreateSystem_End,22
Microsoft.Windows.HyperV.Compute.HcsRpc_CreateSystem_Start,22
Microsoft.Windows.HyperV.Compute.HcsRpc_ModifySystem_End,293
Microsoft.Windows.HyperV.Compute.HcsRpc_ModifySystem_Start,293
Microsoft.Windows.HyperV.Compute.HcsRpc_PauseSystem_End,21
Microsoft.Windows.HyperV.Compute.HcsRpc_PauseSystem_Start,21
Microsoft.Windows.HyperV.Compute.HcsRpc_SaveSystem_End,6
Microsoft.Windows.HyperV.Compute.HcsRpc_SaveSystem_Start,6
Microsoft.Windows.HyperV.Compute.HcsRpc_StartSystem_End,22
Microsoft.Windows.HyperV.Compute.HcsRpc_StartSystem_Start,22
Microsoft.Windows.HyperV.Compute.HcsRpc_TerminateSystem_End,14
Microsoft.Windows.HyperV.Compute.HcsRpc_TerminateSystem_Start,14
Microsoft.Windows.HyperV.Compute.VMMemoryResizeOperation,15
Microsoft.Windows.HyperV.Storvsp.ScsiCommands,13
Microsoft.Windows.HyperV.VID.VmMemInfo,22
Microsoft.Windows.HyperV.Vsmb.DirectMapSummary,12
Microsoft.Windows.HyperV.Vsmb.DirectMapUsageThreshold,302
Microsoft.Windows.HyperV.Vsmb.SetQuotaLimits,21
Microsoft.Windows.HyperV.Vsmb.ShMemSummary,12
Microsoft.Windows.HyperV.Vsmb.StateChange,120
Microsoft.Windows.HyperV.Vsmb.VsmbnetSummary,12
Microsoft.Windows.HyperV.Worker.VmRestoreResult,19
Microsoft.Windows.IUIRadioManager.UIToggleDisabled,3
Microsoft.Windows.IUIRadioManager.UIToggleEnabled,3
Microsoft.Windows.Ink.DirectInk.InkPresenterRuler.InkPresenterProtractor_Initialize,6
Microsoft.Windows.Ink.DirectInk.InkPresenterRuler.InkPresenterProtractor_Transform,9
Microsoft.Windows.Ink.DirectInk.InkPresenterRuler.InkPresenterRuler_Initialize,6
Microsoft.Windows.Ink.DirectInk.InkPresenterRuler.InkPresenterRuler_Transform,9
Microsoft.Windows.Input.HidClass.CollectionFileClose,120
Microsoft.Windows.Input.HidClass.IrpIoctlFailed,55
Microsoft.Windows.Input.HidClass.StateExit_Dx_NoWake,59
Microsoft.Windows.Input.KbdClass.Configuration,15
Microsoft.Windows.Input.MouClass.Configuration,15
Microsoft.Windows.Input.RawInputProviders.InputExtensibilityDeviceAttached,15
Microsoft.Windows.Internal.PredictionUnit.FeatureVector,5
Microsoft.Windows.Internal.PredictionUnit.InitializeModel,10
Microsoft.Windows.Internal.PredictionUnit.MakePrediction,10
Microsoft.Windows.Internal.PredictionUnit.PredictionResultBinaryClassificationMeasures,5
Microsoft.Windows.Internal.PredictionUnit.RawSignalStore,10
Microsoft.Windows.Internal.PredictionUnit.RawSignalsMeasures,5
Microsoft.Windows.Internal.UI.Shell.WindowTabManagerTelemetry.WindowTabAdded,23
Microsoft.Windows.Internal.UI.Shell.WindowTabManagerTelemetry.WindowTabCollectionSummary,16
Microsoft.Windows.Internal.UI.Shell.WindowTabManagerTelemetry.WindowTabDataModelCreated,17
Microsoft.Windows.Internal.UI.Shell.WindowTabManagerTelemetry.WindowTabDataModelSummary,17
Microsoft.Windows.Internal.UI.Shell.WindowTabManagerTelemetry.WindowTabManagerClose,16
Microsoft.Windows.Internal.UI.Shell.WindowTabManagerTelemetry.WindowTabManagerCreated,16
Microsoft.Windows.Inventory.Core.AmiTelCacheChecksum,9
Microsoft.Windows.Inventory.Core.GetAppInventory_LazyFileId,7
Microsoft.Windows.Inventory.Core.Invagent_LazyFileId,2
Microsoft.Windows.Inventory.Core.InventoryApplicationAdd,3280
Microsoft.Windows.Inventory.Core.InventoryApplicationFrameworkStartSync,3
Microsoft.Windows.Inventory.Core.InventoryApplicationRemove,35
Microsoft.Windows.Inventory.Core.InventoryApplicationStartSync,3
Microsoft.Windows.Inventory.Core.InventoryDeviceContainerAdd,89
Microsoft.Windows.Inventory.Core.InventoryDeviceContainerStartSync,3
Microsoft.Windows.Inventory.Core.InventoryDeviceInterfaceAdd,3
Microsoft.Windows.Inventory.Core.InventoryDeviceInterfaceStartSync,3
Microsoft.Windows.Inventory.Core.InventoryDeviceMediaClassAdd,9
Microsoft.Windows.Inventory.Core.InventoryDeviceMediaClassStartSync,3
Microsoft.Windows.Inventory.Core.InventoryDevicePnpAdd,719
Microsoft.Windows.Inventory.Core.InventoryDevicePnpRemove,20
Microsoft.Windows.Inventory.Core.InventoryDevicePnpStartSync,3
Microsoft.Windows.Inventory.Core.InventoryDeviceUsbHubClassAdd,3
Microsoft.Windows.Inventory.Core.InventoryDeviceUsbHubClassStartSync,3
Microsoft.Windows.Inventory.Core.InventoryDriverBinaryAdd,319
Microsoft.Windows.Inventory.Core.InventoryDriverBinaryRemove,2
Microsoft.Windows.Inventory.Core.InventoryDriverBinaryStartSync,3
Microsoft.Windows.Inventory.Core.InventoryDriverPackageAdd,257
Microsoft.Windows.Inventory.Core.InventoryDriverPackageRemove,2
Microsoft.Windows.Inventory.Core.InventoryDriverPackageStartSync,3
Microsoft.Windows.Inventory.Core.PicRetrieveFileInfoHealth,305
Microsoft.Windows.Inventory.General.InventoryMiscellaneousAdd,83
Microsoft.Windows.Inventory.General.InventoryMiscellaneousAntispywareInformationAdd,8
Microsoft.Windows.Inventory.General.InventoryMiscellaneousAntispywareInformationStartSync,2
Microsoft.Windows.Inventory.General.InventoryMiscellaneousAntivirusInformationAdd,14
Microsoft.Windows.Inventory.General.InventoryMiscellaneousAntivirusInformationStartSync,2
Microsoft.Windows.Inventory.General.InventoryMiscellaneousCITModuleLoadedStartSync,2
Microsoft.Windows.Inventory.General.InventoryMiscellaneousChromeAppStartSync,2
Microsoft.Windows.Inventory.General.InventoryMiscellaneousChromeRlzAdd,4
Microsoft.Windows.Inventory.General.InventoryMiscellaneousChromeRlzStartSync,2
Microsoft.Windows.Inventory.General.InventoryMiscellaneousCpuidAdd,2
Microsoft.Windows.Inventory.General.InventoryMiscellaneousCpuidStartSync,2
Microsoft.Windows.Inventory.General.InventoryMiscellaneousDiskInfoAdd,4
Microsoft.Windows.Inventory.General.InventoryMiscellaneousDiskInfoStartSync,2
Microsoft.Windows.Inventory.General.InventoryMiscellaneousDiskPartitionInfoAdd,8
Microsoft.Windows.Inventory.General.InventoryMiscellaneousDiskPartitionInfoStartSync,2
Microsoft.Windows.Inventory.General.InventoryMiscellaneousGptDiskAdd,4
Microsoft.Windows.Inventory.General.InventoryMiscellaneousGptDiskStartSync,2
Microsoft.Windows.Inventory.General.InventoryMiscellaneousInstalledDotNetFrameworkAdd,12
Microsoft.Windows.Inventory.General.InventoryMiscellaneousInstalledDotNetFrameworkStartSync,2
Microsoft.Windows.Inventory.General.InventoryMiscellaneousMbrDiskStartSync,2
Microsoft.Windows.Inventory.General.InventoryMiscellaneousMemorySlotArrayInfoAdd,6
Microsoft.Windows.Inventory.General.InventoryMiscellaneousMemorySlotArrayInfoStartSync,3
Microsoft.Windows.Inventory.General.InventoryMiscellaneousMicrocodeInformationAdd,2
Microsoft.Windows.Inventory.General.InventoryMiscellaneousMicrocodeInformationStartSync,2
Microsoft.Windows.Inventory.General.InventoryMiscellaneousMonitorDataAdd,2
Microsoft.Windows.Inventory.General.InventoryMiscellaneousMonitorDataStartSync,2
Microsoft.Windows.Inventory.General.InventoryMiscellaneousOfficeAddInStartSync,4
Microsoft.Windows.Inventory.General.InventoryMiscellaneousPhysicalDiskInfoAdd,4
Microsoft.Windows.Inventory.General.InventoryMiscellaneousPhysicalDiskInfoStartSync,2
