Win10 full_event_name,count
Microsoft.Windows.Graphics.DirectWrite.DWriteFontCacheLogGlyphRunFont,202
Microsoft.Windows.Graphics.DirectWrite.DWriteMissingFont,719
Microsoft.Windows.Graphics.Display.AggIoDeviceControl,125
Microsoft.Windows.Graphics.Display.AggSetMonitorsDimState,29
Microsoft.Windows.Graphics.Display.DisplayEnhancementService.ChromaticityHistogram,7
Microsoft.Windows.Graphics.Display.DisplayEnhancementService.IlluminanceLuxHistogram,7
Microsoft.Windows.Graphics.Display.DisplayEnhancementService.OEMSettingsEvent,299
Microsoft.Windows.Graphics.Display.DisplayScenarioRestoreV3,4
Microsoft.Windows.Graphics.Display.DisplayScenarioSetMonitorPowerStage,64
Microsoft.Windows.Graphics.Display.DisplayScenarioV3,5
Microsoft.Windows.Graphics.Display.MonitorCapabilities,1
Microsoft.Windows.Graphics.Display.MonitorOnOff,20
Microsoft.Windows.Graphics.Display.OPMContextCreate,4
Microsoft.Windows.Graphics.Display.OPMSetLevel,8
Microsoft.Windows.Graphics.DxgDiagnostics.LINK_TRAINING,9
Microsoft.Windows.Graphics.DxgDiagnostics.RapidHpdTrigger,12
Microsoft.Windows.Graphics.DxgDiagnostics.SET_VIDPN_SOURCE_VISIBILITY,13
Microsoft.Windows.Graphics.WindowsColorSystem.InternalSetDeviceTemperatureAggregated,9
Microsoft.Windows.GroupPolicy.CSEs.CSEReport,6
Microsoft.Windows.HVSI.AppPublicUtils.IsWdagContainerCheckActivity,166
Microsoft.Windows.HVSI.ContainerService.ApplySystemSettingsToContainerBegin,6
Microsoft.Windows.HVSI.ContainerService.ApplySystemSettingsToContainerEnd,6
Microsoft.Windows.HVSI.ContainerService.CreateBaseImageBegin,11
Microsoft.Windows.HVSI.ContainerService.CreateBaseImageEnd,11
Microsoft.Windows.HVSI.ContainerService.CreateInstance,11
Microsoft.Windows.HVSI.ContainerService.Failure,31
Microsoft.Windows.HVSI.ContainerService.FeaturePolicy,11
Microsoft.Windows.HVSI.ContainerService.FireAppHVSIWNFS,1
Microsoft.Windows.HangReporting.AppHangEvent,2
Microsoft.Windows.Health.TestInProduction.AggregateMetrics,19
Microsoft.Windows.Health.TestInProduction.TestResult,14
Microsoft.Windows.Holographic.Coordinator.EnabledBehaviors,4
Microsoft.Windows.Holographic.Coordinator.RaiseStatusChanged,7
Microsoft.Windows.Holographic.Coordinator.SystemStateUpdated,14
Microsoft.Windows.Holographic.Coordinator.SystemStateUpdated2,14
Microsoft.Windows.HostActivityManager.Host_MissedTerminateNotification,1
Microsoft.Windows.HostActivityManager.Host_QuiesceSummary,1431
Microsoft.Windows.HostActivityManager.Host_RegisterProcess,657
Microsoft.Windows.HostActivityManager.Host_TerminateRequest,252
Microsoft.Windows.HostActivityManager.Host_Terminated,402
Microsoft.Windows.HostActivityManager.QuerySerializationConfig,2
Microsoft.Windows.Hyper-V.VmSwitch.ExtDefaultNicConnect,12
Microsoft.Windows.Hyper-V.VmSwitch.MiniportNicConnect,108
Microsoft.Windows.Hyper-V.VmSwitch.NicChannelAllocate,24
Microsoft.Windows.Hyper-V.VmSwitch.NicDisconnect,118
Microsoft.Windows.Hyper-V.VmSwitch.SwitchCreate,12
Microsoft.Windows.Hyper-V.VmSwitch.SwitchDelete,11
Microsoft.Windows.Hyper-V.VmSwitch.VirtualMachineNicConnect,6
Microsoft.Windows.Hyper.V.NetMgmt.NetMgmt::CreateInternalEthernetAdapterLW,99
Microsoft.Windows.Hyper.V.NetMgmt.NetMgmt::CreateVirtualSwitch,11
Microsoft.Windows.Hyper.V.VmsIf.VmsIfNicInitializeMiniportLW,99
Microsoft.Windows.Hyper.V.VmsIf.VmsIfSwitchCreate,11
Microsoft.Windows.HyperV.Compute.GlobalMemoryBalancerReserves,2
Microsoft.Windows.HyperV.Compute.HcsRpc_ComputeSystemNotification,93
Microsoft.Windows.HyperV.Compute.HcsRpc_CreateSystem_End,16
Microsoft.Windows.HyperV.Compute.HcsRpc_CreateSystem_Start,16
Microsoft.Windows.HyperV.Compute.HcsRpc_PauseSystem_End,11
Microsoft.Windows.HyperV.Compute.HcsRpc_PauseSystem_Start,11
Microsoft.Windows.HyperV.Compute.HcsRpc_SaveSystem_End,11
Microsoft.Windows.HyperV.Compute.HcsRpc_SaveSystem_Start,11
Microsoft.Windows.HyperV.Compute.HcsRpc_StartSystem_End,11
Microsoft.Windows.HyperV.Compute.HcsRpc_StartSystem_Start,11
Microsoft.Windows.HyperV.Compute.LocalMemoryBalancerReserves,2
Microsoft.Windows.HyperV.Hypervisor.HypervisorMsrAccess,11
Microsoft.Windows.HyperV.KvpExchange.VmGuestOSInfo,5
Microsoft.Windows.HyperV.Management.TaskCompleted,11
Microsoft.Windows.HyperV.Storvsp.ScsiCommands,8
Microsoft.Windows.HyperV.VID.VmMemInfo,16
Microsoft.Windows.HyperV.Vsmb.DirectMapUsageThreshold,88
Microsoft.Windows.HyperV.Vsmb.SetQuotaLimits,11
Microsoft.Windows.HyperV.Vsmb.StateChange,77
Microsoft.Windows.HyperV.Worker.VmRestoreResult,11
Microsoft.Windows.IUIRadioManager.UIToggleDisabled,3
Microsoft.Windows.IUIRadioManager.UIToggleDisabledTimerExpired,11
Microsoft.Windows.Input.HidClass.CollectionFileClose,215
Microsoft.Windows.Input.HidClass.IdleConfiguration,31
Microsoft.Windows.Input.HidClass.StateExit_Dx_NoWake,206
Microsoft.Windows.Input.KbdClass.Configuration,1
Microsoft.Windows.Input.MouClass.Configuration,1
Microsoft.Windows.Input.RawInputProviders.InputExtensibilityDeviceAttached,4
Microsoft.Windows.Internal.UI.Shell.WindowTabManagerTelemetry.WindowTabAdded,7
Microsoft.Windows.Internal.UI.Shell.WindowTabManagerTelemetry.WindowTabCollectionSummary,7
Microsoft.Windows.Internal.UI.Shell.WindowTabManagerTelemetry.WindowTabDataModelCreated,7
Microsoft.Windows.Internal.UI.Shell.WindowTabManagerTelemetry.WindowTabDataModelSummary,7
Microsoft.Windows.Internal.UI.Shell.WindowTabManagerTelemetry.WindowTabManagerClose,7
Microsoft.Windows.Internal.UI.Shell.WindowTabManagerTelemetry.WindowTabManagerCreated,7
Microsoft.Windows.Inventory.Core.AmiTelCacheChecksum,2
Microsoft.Windows.Inventory.Core.Invagent_LazyFileId,1
Microsoft.Windows.Inventory.Core.InventoryApplicationAdd,4
Microsoft.Windows.Inventory.Core.InventoryDeviceContainerAdd,2
Microsoft.Windows.Inventory.Core.InventoryDeviceContainerRemove,1
Microsoft.Windows.Inventory.Core.InventoryDevicePnpAdd,14
Microsoft.Windows.Inventory.Core.InventoryDevicePnpRemove,8
Microsoft.Windows.Inventory.Core.PicRetrieveFileInfoHealth,141
Microsoft.Windows.Inventory.General.InventoryMiscellaneousUUPInfoAdd,4
Microsoft.Windows.Inventory.Indicators.Checksum,3
Microsoft.Windows.Inventory.Indicators.InventoryMiscellaneousUexIndicatorAdd,2
Microsoft.Windows.IrisService.BackgroundTaskCompleted,9
Microsoft.Windows.IrisService.BackgroundTaskTriggered,9
Microsoft.Windows.IrisService.CTACFlightIds,9
Microsoft.Windows.IrisService.GetIdentityTokens,18
Microsoft.Windows.IrisService.RetrieveCommonTargetingAttributes,18
Microsoft.Windows.Kernel.Acpi.AmliMethodStatistics,3
Microsoft.Windows.Kernel.Acpi.IrqArb.AcpiIrqArbAffinitizedInterrupt,102
Microsoft.Windows.Kernel.BootEnvironment.BootMgrLaunch,1
Microsoft.Windows.Kernel.BootEnvironment.FirmwareBootData,1
Microsoft.Windows.Kernel.BootEnvironment.OsLaunch,1
Microsoft.Windows.Kernel.BootEnvironment.OsloaderTime,1
Microsoft.Windows.Kernel.BootEnvironment.TxtInfo,1
Microsoft.Windows.Kernel.DeviceConfig.DeviceConfig,18
Microsoft.Windows.Kernel.FeatureConfigurationManager.BootLoaderDiagnosticInformation,1
Microsoft.Windows.Kernel.HAL.TimerHardware,1
Microsoft.Windows.Kernel.HAL.TimerRtcFailures,1
Microsoft.Windows.Kernel.KernelBase.RegisterApplicationRestart,218
Microsoft.Windows.Kernel.KernelBase.UnregisterApplicationRestart,94
Microsoft.Windows.Kernel.PnP.AggregateClearDevNodeProblem,87
Microsoft.Windows.Kernel.PnP.AggregateDmaGuardDevicePolicy,2
Microsoft.Windows.Kernel.PnP.AggregateInterruptConnection,4
Microsoft.Windows.Kernel.PnP.AggregateSetDevNodeProblem,99
Microsoft.Windows.Kernel.PnP.DmaGuardSystemPolicy,1
Microsoft.Windows.Kernel.Power.AllowHibernatePolicy,1
Microsoft.Windows.Kernel.Power.ConnectivityInStandbyUpdate,1
Microsoft.Windows.Kernel.Power.CsEnterReason,4
Microsoft.Windows.Kernel.Power.CsExitReason,4
Microsoft.Windows.Kernel.Power.DiagFxAccounting.PopDiagFxGlobalDeviceAccounting,4
Microsoft.Windows.Kernel.Power.DirectedDrips.SessionStatistics,4
Microsoft.Windows.Kernel.Power.ExecutePowerAction,1
Microsoft.Windows.Kernel.Power.OSStateChange,2
Microsoft.Windows.Kernel.Power.PoDirectedDripsInitialization,1
Microsoft.Windows.Kernel.Power.PoFxDefaultPepWorkerOrphaned,9
Microsoft.Windows.Kernel.Power.PopDripsWakeSpuriousBuckets,4
Microsoft.Windows.Kernel.Power.PpmQosEnableDisableStats,13
Microsoft.Windows.Kernel.Power.RateBasedDischargePrediction,104
Microsoft.Windows.Kernel.ProcessSubsystem.ProcessOpenFailedForForcedAccessCheck,5
Microsoft.Windows.Kernel.Registry.CmLoadAppKeyFailed(Aggregate),68
Microsoft.Windows.Kernel.Registry.CmLoadAppKeySucceeded(Aggregate),171
Microsoft.Windows.Kernel.Registry.CmLoadKeySucceeded(Aggregate),70
Microsoft.Windows.Kernel.VsmEnclaveLoader.VSMEnclaveTelemetry,37
Microsoft.Windows.LanguageOverlay.ActivityIntermediateStop,9
Microsoft.Windows.LanguageOverlay.EvaluatePendingUpdatesForUserActivity,6
Microsoft.Windows.LanguageOverlay.LanguageGroupingState,3
Microsoft.Windows.LanguageOverlay.LanguagePolicyState,3
Microsoft.Windows.LanguageOverlay.LanguageState,9
Microsoft.Windows.Launcher.Desktop.ActivateTarget,8
Microsoft.Windows.Launcher.Desktop.ActivationResult,8
Microsoft.Windows.Launcher.Desktop.ActivityError,4
Microsoft.Windows.Launcher.Desktop.ActivityIntermediateStop,11
Microsoft.Windows.Launcher.Desktop.Execute,16
Microsoft.Windows.Launcher.Desktop.LaunchFileRequest,2
Microsoft.Windows.Launcher.Desktop.LaunchFiles,4
Microsoft.Windows.Launcher.Desktop.LaunchUri,18
Microsoft.Windows.Launcher.Desktop.LaunchUriRequest,9
Microsoft.Windows.LicenseManager.Telemetry.LicenseServiceFault,1
Microsoft.Windows.LicenseManager.Telemetry.ReactiveLicensingResult,65
Microsoft.Windows.LicenseManager.Telemetry.RenewLeaseSuccess,2
Microsoft.Windows.LicenseManager.Telemetry.RequestLicenseSuccess,30
Microsoft.Windows.Licensing.ChangePK.ChangePK_ComLibStart,11
Microsoft.Windows.Licensing.SppSvc.SLSConsumeRight,64
Microsoft.Windows.Licensing.SppSvc.SLSGetAuthenticationResult,1488
Microsoft.Windows.Licensing.SppSvc.SLSGetLicensingStatusInformation,438
Microsoft.Windows.Licensing.SppSvc.SLSGetPKeyInformation,126
Microsoft.Windows.Licensing.SppSvc.SLSGetServiceInformation,36
Microsoft.Windows.Licensing.SppSvc.SLSRegisterEvent,256
Microsoft.Windows.Licensing.SppSvc.SLSSetAuthenticationData,16
Microsoft.Windows.Licensing.SppSvc.SLSUnregisterEvent,1
Microsoft.Windows.Licensing.SppSvc.SPPServiceClose,340
Microsoft.Windows.Licensing.SppSvc.SPPServiceExecute,920
Microsoft.Windows.Licensing.SppSvc.SPPServiceOpen,326
Microsoft.Windows.Licensing.WMI.CSppProviderT<class CEmptyType>::ExecQueryAsync,3
Microsoft.Windows.LogonController.AutoLogonAfterOOBE,2
Microsoft.Windows.LogonController.BeginResumeUserDesktopLock,2
Microsoft.Windows.LogonController.BeginSecureLock,3
Microsoft.Windows.LogonController.BeginUserDesktopLock,2
Microsoft.Windows.LogonController.BlockedShutdown_BlockingAppRemoved,2
Microsoft.Windows.LogonController.CLockAction__DisableTransitionFromLockAppWatchdogTimer,2
Microsoft.Windows.LogonController.CLogonController_DisplayLocked_Activity,4
Microsoft.Windows.LogonController.CanUseUwpLockAppResult,2
Microsoft.Windows.LogonController.CompleteTransitionToCredEntry,11
Microsoft.Windows.LogonController.LockAppShownWatchdogTimerDisabled,6
Microsoft.Windows.LogonController.LockOnDesktop,5
Microsoft.Windows.LogonController.LogonAndUnlockSubmit,15
Microsoft.Windows.LogonController.PublishedLockScreenActiveWNF,16
Microsoft.Windows.LogonUI.WinlogonRPC.DisplayLockedActivity,4
Microsoft.Windows.Maps.ZTrace.ErrorOrigination,4
Microsoft.Windows.Maps.ZTrace.ErrorPropagation,2
Microsoft.Windows.Maps.ZTrace.TelemetryMessage,8
Microsoft.Windows.MediaFoundation.CodecAppSvc.OnInProcActivate,37
Microsoft.Windows.MediaFoundation.FrameServer.FrameServerInitialize,4
Microsoft.Windows.MediaFoundation.FrameServer.FrameServerShutdown,4
Microsoft.Windows.MediaFoundation.FrameServer.ProviderManagerKeyProcessed,4
Microsoft.Windows.MediaFoundation.H264Decoder.Configuration,56
Microsoft.Windows.MediaFoundation.H264Decoder.EndStatistics,56
Microsoft.Windows.MediaFoundation.H264Decoder.OutputState,56
Microsoft.Windows.MediaFoundation.H264Decoder.QualityStatistics,91
Microsoft.Windows.MediaFoundation.MPEG4Source.MP4Information,2
Microsoft.Windows.MediaFoundation.MSE.BufferedStats,2
Microsoft.Windows.MediaFoundation.MediaEngine.CanPlayType,46
Microsoft.Windows.MediaFoundation.MediaEngine.MediaEngineAggregateEvents,12
Microsoft.Windows.MediaFoundation.MediaEngine.SetSourceV3,11
Microsoft.Windows.MediaFoundation.MediaSession.MediaSessionEvents,6
Microsoft.Windows.MediaFoundation.MediaSession.PartialTopologyGraph,1
Microsoft.Windows.MediaFoundation.MediaSession.TopologyGraph,4
Microsoft.Windows.MediaFoundation.SAR.SAR_AggregateEvent,3
Microsoft.Windows.MediaFoundation.SAR.SetMediaType,7
Microsoft.Windows.MediaFoundation.SAR.SupportedFormats,5
Microsoft.Windows.MediaFoundation.SVR.PeriodicUpdate,5
Microsoft.Windows.MediaFoundation.SVR.ShutdownV2,3
Microsoft.Windows.MediaFoundation.SourceResolver.ResolutionCompleteV2,5
Microsoft.Windows.MediaFoundation.VP9Redirect.OnGetVPxDecoderActivate,22
Microsoft.Windows.MediaFoundation.XVP.Configuration,1
Microsoft.Windows.Memory.CommitConditionChange_v1,2
Microsoft.Windows.Memory.MemoryCompression,5
Microsoft.Windows.Memory.PoolMemoryBatched_v1,29
Microsoft.Windows.Memory.ProcessMemoryBatched_v1,35
Microsoft.Windows.Memory.ProcessMemoryTotals,5
Microsoft.Windows.Memory.SessionPoolMemoryBatched_v1,10
Microsoft.Windows.Memory.SystemMemory,5
Microsoft.Windows.Memory.SystemMemory_v3,5
Microsoft.Windows.MicrosoftAccount.TBProvider.DownloadAndSetUserTile,2
Microsoft.Windows.MicrosoftAccount.TBProvider.Info,71
Microsoft.Windows.MicrosoftAccount.TBProvider.LogError,73
Microsoft.Windows.MicrosoftAccount.TBProvider.ProcessRequestForUserActivity,144
Microsoft.Windows.MicrosoftAccount.TBProvider.TicketInfo,72
Microsoft.Windows.MobilityExperience.DeleteExpiredImageFiles,16
Microsoft.Windows.MobilityExperience.Health.YourPhone.AppActivated,10
Microsoft.Windows.MobilityExperience.Health.YourPhone.AppEnteredBackground,24
Microsoft.Windows.MobilityExperience.Health.YourPhone.AppInstanceInitialize,24
Microsoft.Windows.MobilityExperience.Health.YourPhone.AppLeavingBackground,24
Microsoft.Windows.MobilityExperience.Health.YourPhone.AppResuming,1950
Microsoft.Windows.MobilityExperience.Health.YourPhone.AppSuspending,1968
Microsoft.Windows.MobilityExperience.Health.YourPhone.AudioControlsActivity,10
Microsoft.Windows.MobilityExperience.Health.YourPhone.BackgroundTaskDeferralProactivelyCompleted,501
Microsoft.Windows.MobilityExperience.Health.YourPhone.CheckForUpdatesActivity,10
Microsoft.Windows.MobilityExperience.Health.YourPhone.CheckForUpdatesBackgroundActivity,28
Microsoft.Windows.MobilityExperience.Health.YourPhone.ContentTransferActivity,3692
Microsoft.Windows.MobilityExperience.Health.YourPhone.CrossDeviceOperationActivity,48
Microsoft.Windows.MobilityExperience.Health.YourPhone.FullTrustGenericHealthActivity,22
Microsoft.Windows.MobilityExperience.Health.YourPhone.FullTrustServerLaunchActivity,11
Microsoft.Windows.MobilityExperience.Health.YourPhone.FullTrustServerModulesStartActivity,22
Microsoft.Windows.MobilityExperience.Health.YourPhone.FullTrustServerYPPModuleActivity,11
Microsoft.Windows.MobilityExperience.Health.YourPhone.FullTrustServerYPPModuleState,21
Microsoft.Windows.MobilityExperience.Health.YourPhone.HandleResponseActivity,1320
Microsoft.Windows.MobilityExperience.Health.YourPhone.InventorySummaryActivity,8
Microsoft.Windows.MobilityExperience.Health.YourPhone.LongRunningTaskActivity,2124
Microsoft.Windows.MobilityExperience.Health.YourPhone.LongRunningTaskRequestActivity,2124
Microsoft.Windows.MobilityExperience.Health.YourPhone.MessagingMarkAsReadActivity,18
Microsoft.Windows.MobilityExperience.Health.YourPhone.MessagingSendMessageActivity,22
Microsoft.Windows.MobilityExperience.Health.YourPhone.PCLockStatus,411
Microsoft.Windows.MobilityExperience.Health.YourPhone.RequestExtendedExecutionOnSuspend,984
Microsoft.Windows.MobilityExperience.Health.YourPhone.RunAppServiceRequestActivity,1206
Microsoft.Windows.MobilityExperience.Health.YourPhone.RunTaskActivity,1346
Microsoft.Windows.MobilityExperience.Health.YourPhone.SendRequestActivity,1338
Microsoft.Windows.MobilityExperience.Health.YourPhone.ShoulderTapNotifyActivity,1198
Microsoft.Windows.MobilityExperience.Health.YourPhone.TaskCanceledActivity,8
Microsoft.Windows.MobilityExperience.Health.YourPhone.TaskbarPinningEvent,37
Microsoft.Windows.MobilityExperience.Health.YourPhone.UpdateDeviceStatusActivity,48
Microsoft.Windows.MobilityExperience.Health.YourPhone.WindowLocationHelperHealthEvent,5
Microsoft.Windows.MobilityExperience.Health.YourPhone.YPPActivity,1060
Microsoft.Windows.MobilityExperience.ProcessMobilityActivitiesForAccount,6
Microsoft.Windows.MobilityExperience.ProcessMobilityActivitiesTaskActivity,6
Microsoft.Windows.MobilityExperience.RegisterProcessMobilityActivitiesTask,8
Microsoft.Windows.MobilityExperience.Usage.YourPhone.AppFrameAction,16
Microsoft.Windows.MobilityExperience.Usage.YourPhone.AppFrameView,36
Microsoft.Windows.MobilityExperience.Usage.YourPhone.AudioControlsView,5
Microsoft.Windows.MobilityExperience.Usage.YourPhone.CallingView,8
Microsoft.Windows.MobilityExperience.Usage.YourPhone.MessagesAction,9
Microsoft.Windows.MobilityExperience.Usage.YourPhone.MessagesView,22
Microsoft.Windows.MobilityExperience.Usage.YourPhone.PhoneCallsSetupView,47
Microsoft.Windows.MobilityExperience.Usage.YourPhone.PhoneNotificationsAction,8
Microsoft.Windows.MobilityExperience.Usage.YourPhone.PhoneNotificationsView,24
Microsoft.Windows.MobilityExperience.YourPhone.AppServiceCanceled,599
Microsoft.Windows.MobilityExperience.YourPhone.BadgeManagerCreated,12
Microsoft.Windows.MobilityExperience.YourPhone.CdmAppServiceConnectionOpenStart,12
Microsoft.Windows.MobilityExperience.YourPhone.CdmAppServiceConnectionOpenStop,12
Microsoft.Windows.MobilityExperience.YourPhone.CdmAppServiceMessageSendStart,17
Microsoft.Windows.MobilityExperience.YourPhone.CdmAppServiceMessageSendStop,17
Microsoft.Windows.MobilityExperience.YourPhone.CdmMessageStart,17
Microsoft.Windows.MobilityExperience.YourPhone.CdmMessageStop,17
Microsoft.Windows.MobilityExperience.YourPhone.ConversationTableUpdated,26
Microsoft.Windows.MobilityExperience.YourPhone.CreatedMediaProcessor,166
Microsoft.Windows.MobilityExperience.YourPhone.ExceptionFailure,1
Microsoft.Windows.MobilityExperience.YourPhone.ExceptionOccurred,1
Microsoft.Windows.MobilityExperience.YourPhone.ExpAssignments,4
Microsoft.Windows.MobilityExperience.YourPhone.ExpResponseDetails,17
Microsoft.Windows.MobilityExperience.YourPhone.FirstSuccessfulRequestToPhoneForSession,11
Microsoft.Windows.MobilityExperience.YourPhone.FullTrustReceivedExpNotifyChanges,10
Microsoft.Windows.MobilityExperience.YourPhone.FullTrustServerCreateFactory,1046
Microsoft.Windows.MobilityExperience.YourPhone.InsertSendingMessage,2
Microsoft.Windows.MobilityExperience.YourPhone.InvokeCommandUriHandler,8
Microsoft.Windows.MobilityExperience.YourPhone.InvokeDeferredCommandUriHandler,4
Microsoft.Windows.MobilityExperience.YourPhone.MediaTypeComplete,166
Microsoft.Windows.MobilityExperience.YourPhone.MmsTableUpdated,1
Microsoft.Windows.MobilityExperience.YourPhone.MultipleSubscriptionsPresent,5
Microsoft.Windows.MobilityExperience.YourPhone.NewNotificationArrived,22
Microsoft.Windows.MobilityExperience.YourPhone.ProcessMessageAcks,30
Microsoft.Windows.MobilityExperience.YourPhone.RemoveSendingMessage,2
Microsoft.Windows.MobilityExperience.YourPhone.RequestForContentResponseAsExpected,101
Microsoft.Windows.MobilityExperience.YourPhone.SendRequestToPhones,26
Microsoft.Windows.MobilityExperience.YourPhone.SendingMessageTableUpdated,4
Microsoft.Windows.MobilityExperience.YourPhone.ShowIncomingMessageToast,26
Microsoft.Windows.MobilityExperience.YourPhone.ShowNotificationsToast,33
Microsoft.Windows.MobilityExperience.YourPhone.SmsTableUpdated,26
Microsoft.Windows.MobilityExperience.YourPhone.TaskRegistered,65
Microsoft.Windows.MobilityExperience.YourPhone.TaskUnregistered,65
Microsoft.Windows.MobilityExperience.YourPhone.UpdateSendingMessage,2
Microsoft.Windows.MobilityExperience.YourPhone.UserSessionState,4
Microsoft.Windows.MobilityExperience.YourPhone.YPP.CertificateGenerationActivity,22
Microsoft.Windows.MobilityExperience.YourPhone.YPP.CertificateRetrievalActivity,47
Microsoft.Windows.MobilityExperience.YourPhone.YPP.ClientRegistrationActivity,408
Microsoft.Windows.MobilityExperience.YourPhone.YPP.ConnectionDroppedEvent,3
Microsoft.Windows.MobilityExperience.YourPhone.YPP.CryptoTrustKeyRotationActivity,22
Microsoft.Windows.MobilityExperience.YourPhone.YPP.CryptoTrustRelationshipOperationActivity,300
Microsoft.Windows.MobilityExperience.YourPhone.YPP.Dependency,78
Microsoft.Windows.MobilityExperience.YourPhone.YPP.Exception,3
Microsoft.Windows.MobilityExperience.YourPhone.YPP.GenerateSignedJWTBySelfClientIdActivity,72
Microsoft.Windows.MobilityExperience.YourPhone.YPP.GetPartnerClientIdActivity,100
Microsoft.Windows.MobilityExperience.YourPhone.YPP.HubPartnerConnectionEvent,37
Microsoft.Windows.MobilityExperience.YourPhone.YPP.InvalidExistentTrustedRelationshipAnomalyEvent,24
Microsoft.Windows.MobilityExperience.YourPhone.YPP.KeyGenerationActivity,22
Microsoft.Windows.MobilityExperience.YourPhone.YPP.NonceJwtGenerationActivity,22
Microsoft.Windows.MobilityExperience.YourPhone.YPP.NotifyAppAndWaitForHandlerHealthActivity,24
Microsoft.Windows.MobilityExperience.YourPhone.YPP.OpenConnectionActivity,48
Microsoft.Windows.MobilityExperience.YourPhone.YPP.RefreshAccessTokenActivity,22
Microsoft.Windows.MobilityExperience.YourPhone.YPP.SendFragmentMultipleTriesEvent,12
Microsoft.Windows.MobilityExperience.YourPhone.YPP.SendMessageActivity,2184
Microsoft.Windows.MobilityExperience.YourPhone.YPP.SendPlatformRequestActivity,44
Microsoft.Windows.MobilityExperience.YourPhone.YPP.SendingCryptoWakeRequestEvent,36
Microsoft.Windows.MobilityExperience.YourPhone.YPP.WakeRequestActivity,52
Microsoft.Windows.MobilityExperience.YourPhoneApps.AppProxyConnectionHealthActivity,33
Microsoft.Windows.MobilityExperience.YourPhoneApps.AppProxyHealthActivity,45
Microsoft.Windows.MobilityExperience.YourPhoneApps.DragDropActivity,17
Microsoft.Windows.Mrt.Runtime.CResourceIndexInternalGetValueFail,48
Microsoft.Windows.Mrt.Runtime.FallbackError,5
Microsoft.Windows.Mrt.Runtime.GenericEvent,85
Microsoft.Windows.Mrt.Runtime.LoadError,808
Microsoft.Windows.Msinfo32.Launch,2
Microsoft.Windows.NFS.NFSClient.DriverEntry,2
Microsoft.Windows.NetworkInformation.MethodDurationByResult(Aggregate),444
Microsoft.Windows.NetworkListManager.ClientProcessDestructionTelemetry,201
Microsoft.Windows.NetworkListManager.DeviceConnectivityChanged,9
Microsoft.Windows.NetworkListManager.GlobalConnectivityStateChange,7
Microsoft.Windows.NetworkListManager.InterfaceCapabilityChanged,237
Microsoft.Windows.NetworkListManager.InterfaceHidden,99
Microsoft.Windows.NetworkListManager.NlmSignatures-LogSignatureChanges-InterfaceIsIdentifying,120
Microsoft.Windows.NetworkListManager.NlmSignatures-LogSignatureChanges-InterfaceIsUnidentified,9
Microsoft.Windows.NetworkListManager.NsiNetworkCategory,264
Microsoft.Windows.NetworkProfileService.NspNotifyRequested,10
Microsoft.Windows.Networking.BFE.WfpCommitTransaction,64
Microsoft.Windows.Networking.DHCP.AddressPlumbed,2
Microsoft.Windows.Networking.DHCP.DhcpSetEventInRenewState,105
Microsoft.Windows.Networking.DHCP.Dhcpv4Options,3
Microsoft.Windows.Networking.DHCP.DiscoveryAttempt,240
Microsoft.Windows.Networking.DHCP.FailedToAcquireWcm,6
Microsoft.Windows.Networking.DHCP.MediaConnected,129
Microsoft.Windows.Networking.DHCP.RenewalAttempt,3
Microsoft.Windows.Networking.DHCP.SetRoute,2
Microsoft.Windows.Networking.DHCPv6.SolicitAttempt,306
Microsoft.Windows.Networking.DNS.AllDnsServersTimeoutStatistics,6
Microsoft.Windows.Networking.DNS.DnsQueryStats,337
Microsoft.Windows.Networking.DNS.DnsServerConfig,337
Microsoft.Windows.Networking.DNS.DnsServerFailureStats,32
Microsoft.Windows.Networking.DNS.DnsServerStatistics,242
Microsoft.Windows.Networking.EDP.Census,8
Microsoft.Windows.Networking.NetworkSetupSvc.ForeignNetworkInterface,45
Microsoft.Windows.Networking.NetworkSetupSvc.InstallPnPDevice,22
Microsoft.Windows.Networking.SharedAccess.DHCPAckSent,6
Microsoft.Windows.Networking.SharedAccess.DHCPDiscoverReceived,5
Microsoft.Windows.Networking.SharedAccess.DHCPOfferSent,5
Microsoft.Windows.Networking.SharedAccess.DHCPRequestReceived,11
Microsoft.Windows.Networking.WFP.Ale.AleAuthConnectionTimes,72
Microsoft.Windows.Networking.WFP.Ale.AleReAuthConnection,859
Microsoft.Windows.Networking.WFP.FilterEngineTelemetry.AleAuthLayerMemUsage,20
Microsoft.Windows.Networking.WFP.FilterEngineTelemetry.WfpCalloutInfo,5
Microsoft.Windows.Networking.WFP.Kernel.CalloutRegister,6
Microsoft.Windows.Notifications.WnsCP.WnsPlatNotificationDelivered,6
Microsoft.Windows.Notifications.WpnApis.ChannelRequestedByApi,31
Microsoft.Windows.Notifications.WpnApis.Clear,5
Microsoft.Windows.Notifications.WpnApis.ClearOnRebootFlagSet,1
Microsoft.Windows.Notifications.WpnApis.CreateRawNotificationViaFactory,1
Microsoft.Windows.Notifications.WpnApis.CreateTileUpdaterForApplication,34
Microsoft.Windows.Notifications.WpnApis.DoChannelRequest,27
Microsoft.Windows.Notifications.WpnApis.EnableNotificationQueue,17
Microsoft.Windows.Notifications.WpnApis.InvokeWithUserInputCallback,45
Microsoft.Windows.Notifications.WpnApis.RawPushNotificationTriggerRegistered,1
Microsoft.Windows.Notifications.WpnApis.StartToastNotifierShow,54
