Win11 full_event_name,count
Microsoft.Windows.Security.NGC.KspSvc.UserCacheEntryState,12
Microsoft.Windows.Security.NGC.KspSvc.VerifyAndFixCtnrSvcAppDirectoryAcl,2
Microsoft.Windows.Security.NGC.Local.NgcLocalRemoveCredentialMeasure,4
Microsoft.Windows.Security.NGC.NgcCtnr.ContainerLoad,2
Microsoft.Windows.Security.NGC.NgcCtnr.GetSoftLockoutInfo,6
Microsoft.Windows.Security.NGC.NgcCtnrSvc.PolicyManager.GetManagedPolicy,4
Microsoft.Windows.Security.NGC.NgcCtnrSvc.ResetContainerLockout,4
Microsoft.Windows.Security.Ntlm.HardcodedNtlmCall_Aggregate,8
Microsoft.Windows.Security.Ntlm.ReadRegistryValue_Aggregate,8
Microsoft.Windows.Security.PasswordlessPolicy.IsAccountPasswordless,12
Microsoft.Windows.Security.Pku2u.Pku2uQueryMetaData,6
Microsoft.Windows.Security.PlatformCryptoProvider.KspTransaction,411
Microsoft.Windows.Security.PlatformCryptoProvider.OpenKeyFailure,2
Microsoft.Windows.Security.PlatformCryptoProvider.SetAlternateKeyStorageLocationProperty,69
Microsoft.Windows.Security.PlatformCryptoProviderAggregrate.KspTransactionAggregate,388
Microsoft.Windows.Security.Schannel.TlsHandshakeInfoClientAggregated,713
Microsoft.Windows.Security.Shutinit.InitiateShutdownHelper,5
Microsoft.Windows.Security.SysTray.HeartbeatFailed,1
Microsoft.Windows.Security.TokenBroker.Aggregated.WebTokenRequestResultOperation_ActivityStop,198
Microsoft.Windows.Security.TokenBroker.BI_TaskFinalEvent,8
Microsoft.Windows.Security.WSC.DatastoreMigratedVersion,16
Microsoft.Windows.Security.WSC.EnableDefender,8
Microsoft.Windows.Security.WSC.GetCallerViaWdsp,16
Microsoft.Windows.Security.WSC.LoadProduct,8
Microsoft.Windows.Security.WSC.UpdateAntiVirus,47
Microsoft.Windows.Security.WSC.WscCbpRegister,8
Microsoft.Windows.Security.Wininit.BeginShutdown,3
Microsoft.Windows.Security.Wininit.InternalInitiateShutdown,5
Microsoft.Windows.Security.Wininit.NotifyingServices,2
Microsoft.Windows.Security.Wininit.RecordShutdownReason,2
Microsoft.Windows.Security.Wininit.SendingUserLoggoffShutdownRequest,2
Microsoft.Windows.Security.Wininit.WaitForSystemProcessesFinished,1
Microsoft.Windows.Security.Wininit.WaitingForSystemProcesses,1
Microsoft.Windows.Security.Wininit.lsaIsoStartupCheck,1
Microsoft.Windows.Security.Winlogon.AuthenticationActivityAccountType,5
Microsoft.Windows.Security.Winlogon.AuthenticationActivityStart,5
Microsoft.Windows.Security.Winlogon.AuthenticationActivityStop,5
Microsoft.Windows.Security.Winlogon.CaptureInputDesktopForLockScreenResult,2
Microsoft.Windows.Security.Winlogon.DwmpCreateSessionProcess,2
Microsoft.Windows.Security.Winlogon.DwmpNotifyUserLogon,11
Microsoft.Windows.Security.Winlogon.DwmpTerminateSessionProcess,2
Microsoft.Windows.Security.Winlogon.InitiateLock,1
Microsoft.Windows.Security.Winlogon.LogoffTrigger,2
Microsoft.Windows.Security.Winlogon.PwdExpiryWarningNotShown,8
Microsoft.Windows.Security.Winlogon.RecordedLastLogOffEndTimePerfCounter,5
Microsoft.Windows.Security.Winlogon.ResilientSwitchDesktopWithFade,34
Microsoft.Windows.Security.Winlogon.ShellRestart,1
Microsoft.Windows.Security.Winlogon.ShellStartupWaitStopReason,9
Microsoft.Windows.Security.Winlogon.ShouldShutdownAfterUpdate,2
Microsoft.Windows.Security.Winlogon.SystemBootStop,2
Microsoft.Windows.Security.Winlogon.UMgrSetShellInformation,9
Microsoft.Windows.Security.Winlogon.UPMon.StartUserPresencePolling,9
Microsoft.Windows.Security.Winlogon.WinLogonActivityNotifyLogonSubscribersStart,9
Microsoft.Windows.Security.Winlogon.WinLogonActivityNotifyLogonSubscribersStop,9
Microsoft.Windows.Security.Winlogon.WinLogonActivityStart,2
Microsoft.Windows.Security.Winlogon.WinLogonActivityStop,9
Microsoft.Windows.Security.Winlogon.WluiDisplayWelcome,2
Microsoft.Windows.Security.Winlogon.WluiDisplayWelcome_WaitForDismiss,3
Microsoft.Windows.Security.Winlogon.WluiGetShutdownResolverInfo,3
Microsoft.Windows.Security.Winlogon.WluiRequestCredentials,10
Microsoft.Windows.Security.WinlogonNotify.SubscriberNotificationComplete,114
Microsoft.Windows.Security.WinlogonNotify.SubscriberNotificationStarted,114
Microsoft.Windows.Sensors.WinRTLayer.ActivationResult,61
Microsoft.Windows.Sentinels.CriticalPersistence_0,8
Microsoft.Windows.Sentinels.Normal_0,16
Microsoft.Windows.ServiceControlManager.AutoStartPhase1Complete,1
Microsoft.Windows.ServiceControlManager.AutoStartPhaseStart,1
Microsoft.Windows.ServiceControlManager.GenerateServiceDBStop,1
Microsoft.Windows.ServiceControlManager.InitWudfDriverManagerRuntime,1
Microsoft.Windows.ServiceControlManager.IsSvchostProcessMitigationPolicyActive,1
Microsoft.Windows.ServiceControlManager.LaunchingMedic,1
Microsoft.Windows.ServiceControlManager.LaunchingMedicMeasure,1
Microsoft.Windows.ServiceControlManager.MedicLauncherSucceeded,1
Microsoft.Windows.ServiceControlManager.MedicTimerArmed,1
Microsoft.Windows.ServiceControlManager.PackagedServiceProcessCreation,12
Microsoft.Windows.ServiceControlManager.PreShutdownStart,2
Microsoft.Windows.ServiceControlManager.SCMConfiguration,1
Microsoft.Windows.ServiceControlManager.ServiceConfigChange,64
Microsoft.Windows.ServiceControlManager.ShutdownStop,1
Microsoft.Windows.ServiceControlManager.UserServiceShutdownStop,2
Microsoft.Windows.SettingsExtensions.IdealStateControl.IdealStateFeatureClickThrough,1
Microsoft.Windows.SettingsExtensions.IdealStateControl.IdealStateFeatureLoadActivity,42
Microsoft.Windows.Setup.FastCleanUp.FastCleanupTelemetryResult,1
Microsoft.Windows.Setup.SetupCleanupTask.SetupCleanupTaskPolicyCheck,1
Microsoft.Windows.Setup.SetupCleanupTask.SetupCleanupTaskResult,1
Microsoft.Windows.Shell.AppDefaults.PackageIteratorWrapper.SkippedPackage,1
Microsoft.Windows.Shell.Auth.CredUI.CredUIInProcessActivity,22
Microsoft.Windows.Shell.Auth.CredUI.CredUIPromptForWindowsCredentialsWorker,22
Microsoft.Windows.Shell.BlueLightReduction.ActivityError,243
Microsoft.Windows.Shell.BlueLightReduction.AutoChange,11
Microsoft.Windows.Shell.BlueLightReduction.CapableMonitorsEnumerated,11
Microsoft.Windows.Shell.BlueLightReduction.DisplaySettingsChange,34
Microsoft.Windows.Shell.BlueLightReduction.EnumerateAllMonitors,20
Microsoft.Windows.Shell.BlueLightReduction.IdleStateFlagsChanged,3
Microsoft.Windows.Shell.BlueLightReduction.InitializeManager,20
Microsoft.Windows.Shell.BlueLightReduction.SchedulingCalculation,30
Microsoft.Windows.Shell.BlueLightReduction.SetColorTemperature,6
Microsoft.Windows.Shell.BlueLightReduction.SupportUpdatedInSettings,1
Microsoft.Windows.Shell.BlueLightReduction.UpdateBlueLightIsSupported,20
Microsoft.Windows.Shell.ClockCalendar.LunarLanguageTypeInitialized,2
Microsoft.Windows.Shell.CloudFilesAggregate.CFSFolder_GetStorageProviderCustomStates_Summary,17
Microsoft.Windows.Shell.CloudFilesAggregate.CFSFolder_GetStorageProviderState_Summary,14
Microsoft.Windows.Shell.CloudStore.Internal.ItemIsMissing,7
Microsoft.Windows.Shell.CloudStore.Internal.Restore.CloudBackupRestoreProfileNotSelected,10
Microsoft.Windows.Shell.CloudStore.Internal.Restore.GetRestoreProfileTaskActivity,20
Microsoft.Windows.Shell.ControlCenter.ControlCenterPage_WindowVisibilityChanged,2
Microsoft.Windows.Shell.ControlCenter.ControlCenterView_PlaceholdersRendered,1
Microsoft.Windows.Shell.ControlCenter.ControlCenterView_RenderedV1,1
Microsoft.Windows.Shell.ControlCenter.ControlCenterView_VisibilityChanged,1
Microsoft.Windows.Shell.ControlCenter.DismissControlCenterV1,2
Microsoft.Windows.Shell.ControlCenter.LaunchControlCenterV1,2
Microsoft.Windows.Shell.CortanaSearch.ComponentTaskbarSearch_SessionComplete,13
Microsoft.Windows.Shell.CortanaSearch.ComponentTaskbarSearch_StartUpInfo,13
Microsoft.Windows.Shell.CortanaSearch.ConstraintIndexManager_GetEntitiesJSONInMemoryAggregate,9
Microsoft.Windows.Shell.CortanaSearch.CortanaApp_BingLifetime_Stop,18
Microsoft.Windows.Shell.CortanaSearch.CortanaApp_EntryPoint,32
Microsoft.Windows.Shell.CortanaSearch.CortanaApp_Initialize,100
Microsoft.Windows.Shell.CortanaSearch.CortanaApp_LogMeasure,61
Microsoft.Windows.Shell.CortanaSearch.CortanaApp_OnResuming,30
Microsoft.Windows.Shell.CortanaSearch.CortanaApp_OnSuspending,50
Microsoft.Windows.Shell.CortanaSearch.DEItemQueryResults_GetItemsAggregate,9
Microsoft.Windows.Shell.CortanaSearch.DelayedStateWeekly,32
Microsoft.Windows.Shell.CortanaSearch.DeviceSearch_QueryWindowsSearchIndexer,9
Microsoft.Windows.Shell.CortanaSearch.ProjectedCortanaApi_GetClipboardAvailableFormats,46
Microsoft.Windows.Shell.CortanaSearch.SearchBox_HandleSelectionChanged,16
Microsoft.Windows.Shell.CortanaSearch.SearchControl_Navigate,24
Microsoft.Windows.Shell.CortanaSearch.SearchViewModel_LoadQueryFormulation,20
Microsoft.Windows.Shell.CortanaSearch.Search_ItemLaunch,14
Microsoft.Windows.Shell.CortanaSearch.Search_QueryFormulation,9
Microsoft.Windows.Shell.DataLayer.SetKnownFolderPath,36
Microsoft.Windows.Shell.DataStoreTransformers.AppResolverTransformer_HidSpartan,26
Microsoft.Windows.Shell.DefaultAssoc.CreateAssociatedProcess,91
Microsoft.Windows.Shell.DefaultAssoc.EnumeratingEdgeProtocolAssociation,2
Microsoft.Windows.Shell.DefaultAssoc.InvokeAssociatedProgramDetail,126
Microsoft.Windows.Shell.DefaultAssoc.SkippedSpartanProtocolAssociation,2
Microsoft.Windows.Shell.Desktop.IconLayout.GridWorkspaceChange,26
Microsoft.Windows.Shell.Desktop.IconLayout.InitialIconPositioning,20
Microsoft.Windows.Shell.Desktop.IconLayout.WorkAreaChangeActivity,160
Microsoft.Windows.Shell.Desktop.LogonFramework.AllLogonTasks,20
Microsoft.Windows.Shell.Desktop.LogonFramework.StartLayoutInitMigration,20
Microsoft.Windows.Shell.Desktop.ThemeHoldback.ThemeVersionValidated,190
Microsoft.Windows.Shell.Explorer.AppSaver_RestartSavedApps,20
Microsoft.Windows.Shell.Explorer.DesktopReady,10
Microsoft.Windows.Shell.FileExplorer.Aggregate.IconOverlayHandlersAggregate,82
Microsoft.Windows.Shell.FileExplorer.Aggregate.PropertyLookupWin32,164
Microsoft.Windows.Shell.FileExplorer.Aggregate.ThumbnailLookupWin32,26
Microsoft.Windows.Shell.MiniSearch.Hidden,8
Microsoft.Windows.Shell.MiniSearch.MiniSearchLaunched,9
Microsoft.Windows.Shell.MiniSearch.MiniSearchVisibility,17
Microsoft.Windows.Shell.MiniSearch.Visible,9
Microsoft.Windows.Shell.MtcModel.GetCurrentSession,2
Microsoft.Windows.Shell.MtcModel.MtcModelInitialize,2
Microsoft.Windows.Shell.NotificationArea.ActivityIntermediateStop,50
Microsoft.Windows.Shell.NotificationArea.IconInvoked,3
Microsoft.Windows.Shell.NotificationArea.Initialization,20
Microsoft.Windows.Shell.NotificationArea.PrivacyIconChanged,46
Microsoft.Windows.Shell.NotificationCenter.ActionCenterRenderingNotifications,1
Microsoft.Windows.Shell.NotificationCenter.ActionCenterViewHidden,1
Microsoft.Windows.Shell.NotificationCenter.ActionCenterViewVisible,1
Microsoft.Windows.Shell.NotificationCenter.ClearAllButtonClicked,1
Microsoft.Windows.Shell.NotificationCenter.DismissActionCenter,2
Microsoft.Windows.Shell.NotificationCenter.InteractiveNotification,2
Microsoft.Windows.Shell.NotificationCenter.LaunchActionCenter,2
Microsoft.Windows.Shell.NotificationCenter.NotificationCenterCleared,1
Microsoft.Windows.Shell.NotificationCenter.NotificationCenterPage_WindowVisibilityChanged,2
Microsoft.Windows.Shell.NotificationCenter.NotificationFuzzyClick,1
Microsoft.Windows.Shell.NotificationCenter.NotificationItemImpression,3
Microsoft.Windows.Shell.NotificationCenter.NotificationListView_Rendered,1
Microsoft.Windows.Shell.NotificationCenter.RecordRemovedItemTimeSpan,7
Microsoft.Windows.Shell.NotificationCenter.ToastDidntLaunchInSpecifiedTime,1
Microsoft.Windows.Shell.NotificationCenter.ToastHidden,8
Microsoft.Windows.Shell.NotificationCenter.ToastShown,8
Microsoft.Windows.Shell.NotificationController.NotificationLifetimeActivity,72
Microsoft.Windows.Shell.NotificationController.ProcessNewNotificationActivity,46
Microsoft.Windows.Shell.NotificationController.ProcessedByActionCenterToastController,8
Microsoft.Windows.Shell.NotificationController.QuietHoursStateChange,3
Microsoft.Windows.Shell.NotificationController.SinkLifetimeManager_EnsureForProcess,16
Microsoft.Windows.Shell.NotificationController.SinkLifetimeManager_Stop,40
Microsoft.Windows.Shell.NotificationController.ToastReportStatus,46
Microsoft.Windows.Shell.OpenWith.AppCounts,3
Microsoft.Windows.Shell.OpenWith.Close,3
Microsoft.Windows.Shell.OpenWith.DialogOpened,3
Microsoft.Windows.Shell.OpenWith.Layout,3
Microsoft.Windows.Shell.OpenWith.OpenWithDialogActivity,6
Microsoft.Windows.Shell.OpenWith.OptionButtonClicked,1
Microsoft.Windows.Shell.OpenWith.StartContext,3
Microsoft.Windows.Shell.OpenWith.TileInvoked,3
Microsoft.Windows.Shell.RunOnce.RunOnceCommandLength,55
Microsoft.Windows.Shell.SHCore.CompactSubclassHeaderResult,17
Microsoft.Windows.Shell.SHCore.DetachSubclassHeader,14
Microsoft.Windows.Shell.SHCore.MasterSubclassProc,24
Microsoft.Windows.Shell.SHCore.SHRemoveWindowSubclass,28
Microsoft.Windows.Shell.SHCore.SHSetWindowSubclass,48
Microsoft.Windows.Shell.SHCore.SHSetWindowSubclassAttach,24
Microsoft.Windows.Shell.SHCore.SHSetWindowSubclassDetachAttempt,14
Microsoft.Windows.Shell.SHCore.SHSetWindowSubclassDetachResult,14
Microsoft.Windows.Shell.SHCore.SHSetWindowSubclassRemoveProp,14
Microsoft.Windows.Shell.SHCore.SHSetWindowSubclassSetProp,24
Microsoft.Windows.Shell.SHCore.SetSubclassHeader,38
Microsoft.Windows.Shell.ScoobeEligibility.ScoobeDeviceOrUserStateEligibility,20
Microsoft.Windows.Shell.ScoobeEligibility.ScoobeOnLogonFrequencyEligibility,10
Microsoft.Windows.Shell.SearchOptions.IndexerAMTaskStarted,3
Microsoft.Windows.Shell.SearchOptions.IndexerAMTaskState,9
Microsoft.Windows.Shell.SingleViewExperience.HideExperience,23
Microsoft.Windows.Shell.SingleViewExperience.ShowExperience,19
Microsoft.Windows.Shell.StartMenu.Experience.PendingCloakingStatus,9
Microsoft.Windows.Shell.Switcher.TaskViewLoaded,2
Microsoft.Windows.Shell.SystemSettings.AdminFlow.RunTaskFlow,10
Microsoft.Windows.Shell.SystemSettings.CapabilityAccess.SkippedSpartan,2
Microsoft.Windows.Shell.SystemSettings.DataUsageHandlers.ViewTotalBar,2
Microsoft.Windows.Shell.SystemSettings.Maps.MapsBrokerServiceStart,8
Microsoft.Windows.Shell.SystemSettings.Maps.MapsBrokerServiceStop,8
Microsoft.Windows.Shell.SystemSettings.OptionalFeatures.ListLoaded,2
Microsoft.Windows.Shell.SystemSettings.OptionalFeatures.ListOpened,2
Microsoft.Windows.Shell.SystemSettings.OptionalFeatures.PageClosed,2
Microsoft.Windows.Shell.SystemSettings.OptionalFeatures.PageLaunched,2
Microsoft.Windows.Shell.SystemSettings.SettingsAppActivity.Activated,10
Microsoft.Windows.Shell.SystemSettings.SettingsAppActivity.AdvancedPageLaunched,4
Microsoft.Windows.Shell.SystemSettings.SettingsAppActivity.BonusBarServiceData,14
Microsoft.Windows.Shell.SystemSettings.SettingsAppActivity.CustomUserControlHostActivity,14
Microsoft.Windows.Shell.SystemSettings.SettingsAppActivity.IdealStateControlHostLoadActivity,42
Microsoft.Windows.Shell.SystemSettings.SettingsAppActivity.NavigatedToSettingsPage,42
Microsoft.Windows.Shell.SystemSettings.SettingsAppActivity.ProtocolActivation,3
Microsoft.Windows.Shell.SystemSettings.SettingsAppActivity.RelatedQueriesServiceData,40
Microsoft.Windows.Shell.SystemSettings.SettingsAppActivity.SetBooleanValue,2
Microsoft.Windows.Shell.SystemSettings.SettingsAppActivity.SettingUsed,17
Microsoft.Windows.Shell.SystemSettings.SettingsAppActivity.SettingsAppPageLaunch,53
Microsoft.Windows.Shell.SystemSettings.SettingsAppActivity.SettingsAppStartup,14
Microsoft.Windows.Shell.SystemSettings.SettingsAppActivity.UserProfileControlActivity,14
Microsoft.Windows.Shell.SystemSettings.SettingsEnvironment.Desktop.ActivityError,72
Microsoft.Windows.Shell.SystemSettings.SettingsEnvironment.Desktop.SettingsEnvironmentStartup,36
Microsoft.Windows.Shell.SystemSettings.StorageSense.EnumerateApps,2
Microsoft.Windows.Shell.SystemTray.BatteryIconRemoved,13
Microsoft.Windows.Shell.TaskFlow.DataEngine.Aggregate.AddOrUpdateTimelineActivitySummary,5
Microsoft.Windows.Shell.TaskFlow.DataEngine.Aggregate.AddOrUpdateTimelineHistorySummary,5
Microsoft.Windows.Shell.TaskFlow.DataEngine.BulkDeleteActivities,5
Microsoft.Windows.Shell.TaskFlow.DataEngine.BulkDeleteHistories,5
Microsoft.Windows.Shell.TaskFlow.DataEngine.ClipboardReportedViewNotFound,30
Microsoft.Windows.Shell.TaskFlow.DataEngine.DeleteExpiredHistoryItems,10
Microsoft.Windows.Shell.TaskFlow.DataEngine.HandleClipboardSignal,752
Microsoft.Windows.Shell.TaskFlow.DataEngine.HandleClipboardSignalInfo,376
Microsoft.Windows.Shell.TaskFlow.DataEngine.OnCDPUserServiceReady,20
Microsoft.Windows.Shell.TaskFlow.DataEngine.PoliciesTaskFlowFeatureState,10
Microsoft.Windows.Shell.TaskFlow.DataEngine.PublishActivity,20
Microsoft.Windows.Shell.TaskFlow.DataEngine.SignalProcessingActivityArbiterCountersReport,66
Microsoft.Windows.Shell.TaskFlow.DataEngine.SignalProcessingListenerCountersReport,2
Microsoft.Windows.Shell.TaskFlow.DataEngine.StartClipboardSignalListener,20
Microsoft.Windows.Shell.TaskFlow.DataEngine.StopClipboardSignalListener,6
Microsoft.Windows.Shell.TaskFlow.DataEngine.SubscribedToAFC,10
Microsoft.Windows.Shell.TaskFlow.DataEngine.TaskflowDataEngine_CDPInitializeResult,10
Microsoft.Windows.Shell.TaskFlow.DataEngine.TaskflowImmersiveShellBroker_StartupPerf,10
Microsoft.Windows.Shell.TaskFlow.DataEngine.UnSubscribedFromAFC,3
Microsoft.Windows.Shell.TaskFlow.DataEngine.ViewIdNotFoundForClipboardSignal,246
Microsoft.Windows.Shell.Taskbar.ClipboardHistoryHotkeyRegistration,10
Microsoft.Windows.Shell.Taskbar.GlobalHotkeyPressed,3
Microsoft.Windows.Shell.Taskbar.ImmersiveAppInstalled,12
Microsoft.Windows.Shell.Taskbar.ShellHotkeyHandled,3
Microsoft.Windows.Shell.Taskbar.TaskListSizeChanged,108
Microsoft.Windows.Shell.TextInput.InputPanel.ExpressiveSuggestionUIPageActivationChanged,2
Microsoft.Windows.Shell.TextInput.InputPanel.ExpressiveSuggestionUIPageInitRejected,30
Microsoft.Windows.Shell.TextInput.InputPanel.ExpressiveSuggestionUIPageTryShow,6
Microsoft.Windows.Shell.TextInput.InputPanel.ExpressiveSuggestionUIPageViewStateChanged,6
Microsoft.Windows.Shell.TextInput.InputPanel.IgnoreShowViewRequest,1
Microsoft.Windows.Shell.TextInput.InputPanel.InputAppCreateView,52
Microsoft.Windows.Shell.TextInput.InputPanel.InputAppLaunch,20
Microsoft.Windows.Shell.TextInput.InputPanel.InputPanelPageLoad,20
Microsoft.Windows.Shell.TextInput.InputPanel.InvokeCoreKeyboardClientRequest_Show,5
Microsoft.Windows.Shell.TextInput.InputPanel.InvokeViewDeactivationAfterAnimationCompleted,3
Microsoft.Windows.Shell.TextInput.InputPanel.OnPageLoaded,52
Microsoft.Windows.Shell.TextInput.InputPanel.SetApplicationViewId,52
Microsoft.Windows.Shell.TextInput.InputPanel.ShowInputAppViewActivity,6
Microsoft.Windows.Shell.TextInput.InputPanel.StateChangedActivity,8
Microsoft.Windows.Shell.TouchKeyboardExperience.ApplicationStateChanged,16
Microsoft.Windows.Shell.TouchKeyboardExperience.CoreInputViewOcclusionChanged,5
Microsoft.Windows.Shell.TouchKeyboardExperience.InputAppActivated,20
Microsoft.Windows.Shell.TouchKeyboardExperience.InputAppActivation,20
Microsoft.Windows.Shell.TouchKeyboardExperience.InputAppActivationRequested,20
Microsoft.Windows.Shell.TouchKeyboardExperience.InputAppIdInitialized,20
Microsoft.Windows.Shell.TouchKeyboardExperience.InputAppResumed,20
Microsoft.Windows.Shell.TouchKeyboardExperience.InputAppSuspending,3
Microsoft.Windows.Shell.TouchKeyboardExperience.InputAppTerminated,6
Microsoft.Windows.Shell.TouchKeyboardExperience.MDMBoolPolicyValueUpdated,10
Microsoft.Windows.Shell.TouchKeyboardExperience.OnInputAppRequestedHideActivity,6
Microsoft.Windows.Shell.TouchKeyboardExperience.OnInputAppRequestedShowActivity,10
Microsoft.Windows.Shell.TouchKeyboardExperience.OnShellRequestedStateChange,3
Microsoft.Windows.Shell.TouchKeyboardExperience.OnShellRequestedStateChangeActivity,3
Microsoft.Windows.Shell.TouchKeyboardExperience.ShellHotKeyRequestReceived,3
Microsoft.Windows.Shell.UserProfiles.RestoreUserProfile,18
Microsoft.Windows.Shell.UserProfiles.UseLocalProfile,18
Microsoft.Windows.Shell.Userenv.WINAPILoadUserProfile,276
Microsoft.Windows.Shell.Userenv.WINAPIUnloadUserProfile,248
Microsoft.Windows.Shell.WindowManagement.WindowResizeDragManipulationSummary,1
Microsoft.Windows.Shell.XamlSwitcher.MonitorFrameCreated,1
Microsoft.Windows.Shell.XamlSwitcher.ShowXamlTaskView,2
Microsoft.Windows.ShellCommon.StartLayout.ActivityError,73
Microsoft.Windows.ShellCommon.StartLayout.AppInstallCompleteActivity,18
Microsoft.Windows.ShellCommon.StartLayout.AppInstallOnProgressActivity,36
Microsoft.Windows.ShellCommon.StartLayout.LogState,27
Microsoft.Windows.ShellExecute.ShellExecuteNormal,120
Microsoft.Windows.ShellExperienceDispatcher.ImmersiveShellHookForwardedIAMLayoutCompleted,39
Microsoft.Windows.ShellExperienceDispatcher.TrayForwardedIAMLayoutCompleted,39
Microsoft.Windows.ShellPlacements.LayoutResolver,20
Microsoft.Windows.ShellPlacements.TargetedContentTileTransformerAutoInstallReport,25
Microsoft.Windows.Signals.ControllerInitializationActivity,20
Microsoft.Windows.Signals.SignalEvaluateApiActivity,2
Microsoft.Windows.Signals.SignalRegisteredWNFNotificationArrived,5
Microsoft.Windows.Signals.SignalUnregistrationActivity,10
Microsoft.Windows.SrumSvc.CoreUsage,120
Microsoft.Windows.SrumSvc.DataUsageAggregateTimer,200
Microsoft.Windows.Start.SharedStartModel.Cache.VisualCacheFragmentationInfo,16
Microsoft.Windows.StateRepository.Core.StateRepository.DoMaintenance,1
Microsoft.Windows.Storage.Classpnp.BootDeviceIdentified,1
Microsoft.Windows.Storage.Classpnp.DeviceAccessAlignment,1
Microsoft.Windows.Storage.Classpnp.DeviceDescriptorData,1
Microsoft.Windows.Storage.Classpnp.DeviceGuidGenerated,1
Microsoft.Windows.Storage.Classpnp.DeviceSeekPenaltyProperty,1
Microsoft.Windows.Storage.Classpnp.DeviceStarted,1
Microsoft.Windows.Storage.Classpnp.DiskDriveUpperLowerFilters,1
Microsoft.Windows.Storage.Crashdmp.CrashdumpDumpDriverLoaded,6
Microsoft.Windows.Storage.Crashdmp.CrashdumpRegistrySettings,2
Microsoft.Windows.Storage.Defrag.CLIOperation,2
Microsoft.Windows.Storage.Defrag.CLIOperationExit,2
Microsoft.Windows.Storage.Defrag.CantReclaimEnoughSlabs,3
Microsoft.Windows.Storage.Defrag.DefragCLIEnd,2
Microsoft.Windows.Storage.Defrag.DefragCLIStart,2
Microsoft.Windows.Storage.Defrag.DefragFullEnd,1
Microsoft.Windows.Storage.Defrag.DefragRunRetrimOpEnd,1
Microsoft.Windows.Storage.Defrag.DefragRunRetrimOpStats,1
Microsoft.Windows.Storage.Defrag.DefragRunSlabifyOpEnd,1
Microsoft.Windows.Storage.Partmgr.DiskDiscovery,1
Microsoft.Windows.Storage.StorageAPI.StorageUsageAPI,119
Microsoft.Windows.Storage.StorageHealthMonitor.NVMeStorageHealthMonitor::ComponentStarted,7
Microsoft.Windows.Storage.StorageReserve.MarkPredefinedSoftReserveLocations,8
Microsoft.Windows.Storage.StorageReserve.MarkSoftReserveLocations,28
Microsoft.Windows.Storage.StorageReserve.SetReserveAreaOnFileTree,92
Microsoft.Windows.Storage.StorageService.CompleteInit,2
Microsoft.Windows.Storage.StorageService.DiskStandardInformation,2
Microsoft.Windows.Storage.StorageService.DriveStatistics,3
Microsoft.Windows.Storage.StorageService.GetSilentCleanupTask,9
Microsoft.Windows.Storage.StorageService.QueryFileLayout,3
Microsoft.Windows.Storage.StorageService.ServiceInit,1
Microsoft.Windows.Storage.StorageService.SilentCleanupTaskGetEnabledState,9
Microsoft.Windows.Storage.StorageService.StorageDeviceLowState2,88
Microsoft.Windows.Storage.StorageService.StorageReserveStatistics,2
Microsoft.Windows.Storage.StorageService.StorageStatistics,2
Microsoft.Windows.Storage.StorageUsage.BackupConfigInfo,1
Microsoft.Windows.Storage.StorageUsage.CFSyncRootLAT,2
Microsoft.Windows.Storage.StorageUsage.CloudProviderMetaData,2
Microsoft.Windows.Storage.StorageUsage.IsDirectoryTagged,2
Microsoft.Windows.Storage.StorageUsage.KnownFolderDriveInfo,14
Microsoft.Windows.Storage.StorageUsage.OneSettingsReadFailed,15
Microsoft.Windows.Storage.StorageUsage.RegScanFailed,4
Microsoft.Windows.Storage.StorageUsage.StorageBreakdownQueried,99
Microsoft.Windows.Storage.StorageUsage.StoragePoliciesV2,3
Microsoft.Windows.Storage.StorageUsage.StorageSettings,3
Microsoft.Windows.Storage.StorageUsage.StorageUsageScan,28
Microsoft.Windows.Storage.StorageUsage.StorageVolumeEnumerated,3
Microsoft.Windows.Storage.StorageUsage.StorsvcStatus,2
Microsoft.Windows.Storage.StorageUsage.WinOldPresence,3
Microsoft.Windows.Storage.Storport.AdapterBootDeviceIdentified,1
Microsoft.Windows.Storage.Storport.AdapterCompletedInitialization,3
Microsoft.Windows.Storage.Storport.AdapterGetParameters,3
Microsoft.Windows.Storage.Storport.AdapterSurpriseRemoved,2
Microsoft.Windows.Storage.Storport.UnitErrorData,20
Microsoft.Windows.Storage.Storport.UnitGetTelemetryId,2
Microsoft.Windows.Storage.Storport.UnitPerformance,11
Microsoft.Windows.Storage.Storport.UnitStartDevice,2
Microsoft.Windows.Storage.VSSTraceLogProvider.CVssRequestorActivity,34
Microsoft.Windows.Storage.VSSTraceLogProvider.VSS_BackupComponents_OpResult,34
Microsoft.Windows.Storage.VolumeManager.BasicVolumeDeviceCreation,4
Microsoft.Windows.Storage.WinRT.WinRTEventResultAggregate,104
Microsoft.Windows.StoreAgent.Telemetry.BeginAcquireLicense,14
Microsoft.Windows.StoreAgent.Telemetry.BeginDownload,7
Microsoft.Windows.StoreAgent.Telemetry.BeginInstall,7
Microsoft.Windows.StoreAgent.Telemetry.BeginScanForUpdates,21
Microsoft.Windows.StoreAgent.Telemetry.BeginSearchUpdatePackages,9
Microsoft.Windows.StoreAgent.Telemetry.BeginStageUserData,1
Microsoft.Windows.StoreAgent.Telemetry.DownloadUrl,15
Microsoft.Windows.StoreAgent.Telemetry.EndAcquireLicense,14
